Product_ID,Product_Name,Category,Price,Discount,Promotion,Sales_Volume,Season,Customer_Age,Customer_Gender,Store_Location,Marketing_Channel,Day_of_Week,Month,Stock_Availability,Competitor_Price,Customer_Loyalty
220,Shoe,Apparel,167.5,0.12,SeasonalSale,298,Fall,25,Male,Suburban,Social Media,Saturday,June,Low Stock,274.9,0
221,Gloves,Accessories,112.63,0.13,20%Off,125,Fall,34,Female,Rural,TV,Sunday,October,In Stock,189.36,0
222,Ball,Apparel,79.95,0.33,20%Off,357,Summer,40,Female,Suburban,In-Store,Wednesday,March,In Stock,110.58,1
223,Gloves,Footwear,259.76,0.29,20%Off,421,Fall,58,Male,Rural,Social Media,Monday,November,In Stock,292.63,1
224,Gloves,Accessories,251.22,0.32,Clearance,54,Winter,37,Female,City,Social Media,Thursday,July,Low Stock,77.15,1
225,Shirt,Footwear,69.5,0.08,20%Off,352,Fall,36,Male,Suburban,Social Media,Wednesday,August,In Stock,52.33,0
226,Shorts,Footwear,119.85,0.17,None,103,Winter,34,Male,Rural,TV,Monday,March,In Stock,116.56,0
227,Ball,Footwear,288.44,0.38,Buy1Get1,294,Fall,22,Male,Rural,Social Media,Saturday,March,Out of Stock,44.56,1
228,Hat,Accessories,133.91,0.45,20%Off,383,Fall,33,Male,City,Social Media,Sunday,April,In Stock,119.88,1
229,Shoe,Equipment,128.87,0.46,20%Off,203,Winter,46,Male,Suburban,Social Media,Saturday,January,Low Stock,121.74,1
230,Bag,Apparel,156.28,0.05,20%Off,459,Spring,26,Female,City,Email,Wednesday,March,Low Stock,98.84,0
231,Shirt,Accessories,196.78,0.4,Buy1Get1,109,Winter,56,Female,Suburban,Social Media,Friday,June,Low Stock,210.05,1
232,Hat,Footwear,263.05,0.47,SeasonalSale,14,Spring,44,Male,Suburban,TV,Monday,November,Low Stock,186.41,0
233,Shoe,Apparel,211.75,0.25,Buy1Get1,440,Summer,64,Female,Rural,TV,Thursday,June,Low Stock,76.43,0
234,Shorts,Footwear,197.84,0.24,Buy1Get1,327,Winter,61,Male,City,Online,Friday,June,Out of Stock,96.01,0
235,Bag,Accessories,57.07,0.3,SeasonalSale,145,Summer,22,Female,Suburban,In-Store,Monday,September,Low Stock,160.92,1
236,Shorts,Accessories,52.04,0.07,None,478,Summer,36,Female,Rural,Online,Tuesday,July,Low Stock,104.88,0
237,Ball,Equipment,294.41,0.06,Clearance,96,Fall,64,Male,City,Online,Wednesday,February,Low Stock,48.57,1
238,Gloves,Footwear,260.94,0.16,Clearance,311,Fall,60,Female,City,Online,Monday,January,In Stock,240.4,1
239,Hat,Apparel,86.72,0.0,None,135,Fall,25,Female,Suburban,Email,Monday,September,In Stock,247.83,0
240,Ball,Equipment,141.47,0.48,Clearance,326,Spring,45,Female,City,Online,Wednesday,January,In Stock,218.81,1
241,Shoe,Accessories,221.22,0.03,None,215,Spring,62,Female,Suburban,Social Media,Monday,November,Out of Stock,140.01,0
242,Shorts,Accessories,262.43,0.27,Buy1Get1,61,Spring,62,Male,Rural,In-Store,Friday,July,In Stock,266.85,1
243,Shirt,Equipment,179.03,0.45,SeasonalSale,481,Winter,21,Male,Rural,TV,Wednesday,July,Out of Stock,102.81,0
244,Gloves,Equipment,283.83,0.08,Buy1Get1,477,Fall,54,Male,Rural,In-Store,Wednesday,November,In Stock,154.41,1
245,Gloves,Accessories,252.82,0.34,Clearance,483,Fall,20,Male,Rural,Email,Sunday,November,In Stock,124.75,1
246,Shorts,Equipment,56.7,0.25,None,244,Summer,19,Female,City,Online,Thursday,February,Out of Stock,257.33,1
247,Ball,Equipment,272.03,0.37,SeasonalSale,193,Fall,29,Male,City,Email,Friday,July,In Stock,134.23,1
248,Gloves,Equipment,197.47,0.06,Clearance,49,Fall,24,Female,Suburban,Online,Thursday,May,In Stock,290.84,0
249,Shirt,Equipment,185.89,0.24,SeasonalSale,457,Fall,54,Male,Rural,Online,Thursday,January,Low Stock,296.44,0
250,Shorts,Equipment,241.58,0.17,Buy1Get1,350,Spring,43,Male,Rural,Social Media,Tuesday,September,Out of Stock,124.29,1
251,Bag,Accessories,143.46,0.01,Clearance,433,Winter,48,Male,Rural,Email,Saturday,December,In Stock,140.21,0
252,Ball,Equipment,214.48,0.26,None,350,Fall,48,Female,City,Email,Monday,September,In Stock,162.57,1
253,Gloves,Footwear,289.14,0.28,Buy1Get1,111,Spring,20,Female,Rural,Social Media,Thursday,August,Out of Stock,33.94,1
254,Hat,Accessories,79.59,0.33,Clearance,128,Fall,57,Male,Rural,TV,Friday,November,Low Stock,165.66,0
255,Shoe,Equipment,144.92,0.49,None,93,Spring,46,Female,City,Social Media,Friday,February,Out of Stock,146.33,1
256,Hat,Equipment,97.77,0.19,Buy1Get1,90,Winter,30,Female,Rural,Online,Thursday,May,Out of Stock,197.15,1
257,Shorts,Equipment,271.46,0.3,Buy1Get1,444,Spring,28,Female,City,Online,Wednesday,November,In Stock,277.18,0
258,Shorts,Apparel,128.67,0.29,None,292,Winter,37,Female,City,In-Store,Friday,June,In Stock,123.31,1
259,Ball,Equipment,172.34,0.42,None,128,Fall,34,Male,Rural,Online,Monday,January,In Stock,45.42,0
260,Shoe,Footwear,275.44,0.14,SeasonalSale,402,Spring,25,Female,Rural,Social Media,Monday,December,Low Stock,121.15,1
261,Bag,Footwear,18.33,0.39,Clearance,211,Summer,57,Male,City,In-Store,Friday,April,In Stock,14.83,0
262,Ball,Apparel,66.01,0.25,Buy1Get1,38,Winter,33,Male,Rural,Social Media,Thursday,March,Out of Stock,278.41,1
263,Gloves,Accessories,258.86,0.3,SeasonalSale,221,Spring,38,Female,City,In-Store,Friday,November,Low Stock,102.84,1
264,Gloves,Accessories,52.9,0.21,None,90,Fall,23,Male,City,In-Store,Saturday,January,Out of Stock,206.04,0
265,Hat,Apparel,72.69,0.1,20%Off,262,Summer,54,Male,Suburban,TV,Monday,January,Out of Stock,86.97,0
266,Gloves,Accessories,24.13,0.16,Buy1Get1,357,Spring,34,Female,Suburban,TV,Thursday,October,Out of Stock,150.44,0
267,Gloves,Accessories,171.07,0.34,None,117,Summer,50,Female,City,Email,Sunday,October,Low Stock,144.21,1
268,Shorts,Footwear,141.76,0.29,Buy1Get1,442,Summer,29,Male,City,Online,Monday,May,Out of Stock,76.97,1
269,Shoe,Footwear,238.8,0.06,Buy1Get1,423,Fall,50,Female,Suburban,Online,Friday,May,In Stock,87.93,0
270,Shirt,Footwear,131.94,0.34,None,346,Fall,49,Female,City,Online,Saturday,August,Low Stock,95.01,0
271,Bag,Apparel,82.54,0.19,Buy1Get1,281,Fall,64,Female,Rural,Social Media,Wednesday,February,Out of Stock,62.97,0
272,Shirt,Apparel,192.8,0.07,None,396,Summer,52,Male,Suburban,Online,Monday,March,In Stock,147.07,1
273,Shirt,Equipment,253.95,0.26,Clearance,336,Winter,61,Female,Rural,Email,Saturday,February,In Stock,50.33,1
274,Shirt,Accessories,14.47,0.15,None,267,Winter,24,Male,City,Social Media,Saturday,December,In Stock,50.29,1
275,Shirt,Footwear,218.36,0.1,Buy1Get1,152,Winter,55,Male,Suburban,In-Store,Sunday,January,Low Stock,226.09,1
276,Shorts,Equipment,243.68,0.24,Buy1Get1,128,Spring,18,Male,City,Social Media,Thursday,July,Low Stock,195.61,0
277,Ball,Footwear,259.83,0.41,Buy1Get1,302,Fall,41,Male,City,Social Media,Sunday,April,Out of Stock,128.93,0
278,Shoe,Footwear,208.4,0.05,None,258,Fall,50,Female,City,Online,Saturday,December,Low Stock,208.05,0
279,Gloves,Accessories,65.09,0.47,None,223,Summer,22,Female,Suburban,Email,Saturday,March,In Stock,282.06,0
280,Hat,Equipment,115.51,0.33,Buy1Get1,388,Winter,50,Male,Suburban,Social Media,Sunday,December,Low Stock,117.59,1
281,Gloves,Footwear,196.68,0.16,Buy1Get1,353,Summer,21,Female,Rural,Social Media,Sunday,February,Out of Stock,30.63,0
282,Gloves,Equipment,278.92,0.41,20%Off,29,Summer,31,Female,Rural,Online,Saturday,September,In Stock,168.98,1
283,Shoe,Equipment,101.62,0.49,Clearance,64,Winter,37,Female,Suburban,Online,Wednesday,August,Out of Stock,122.06,0
284,Bag,Equipment,151.49,0.37,20%Off,143,Spring,22,Female,Suburban,Social Media,Thursday,October,Out of Stock,194.99,1
285,Shorts,Footwear,91.57,0.4,None,215,Winter,51,Female,Rural,Online,Sunday,September,Low Stock,68.59,1
286,Shorts,Apparel,245.25,0.14,SeasonalSale,261,Winter,37,Female,Rural,Email,Thursday,December,Low Stock,124.14,0
287,Bag,Footwear,31.98,0.35,None,113,Spring,44,Male,Rural,Social Media,Wednesday,November,Out of Stock,51.26,0
288,Shoe,Apparel,219.6,0.3,Clearance,16,Spring,21,Male,City,Online,Tuesday,January,In Stock,298.49,1
289,Shorts,Accessories,216.79,0.06,20%Off,453,Summer,30,Female,Suburban,Social Media,Tuesday,August,In Stock,102.83,0
290,Shirt,Equipment,273.52,0.33,Clearance,218,Summer,55,Female,Rural,Online,Thursday,June,Low Stock,177.08,0
291,Hat,Accessories,293.78,0.09,Clearance,326,Summer,48,Male,Rural,In-Store,Friday,October,Low Stock,126.22,1
292,Shoe,Accessories,281.37,0.15,20%Off,417,Fall,51,Male,City,In-Store,Sunday,April,Out of Stock,135.16,0
293,Shorts,Equipment,87.07,0.49,None,273,Fall,58,Male,Suburban,TV,Wednesday,October,In Stock,296.74,0
294,Shorts,Equipment,153.68,0.46,20%Off,154,Winter,27,Female,Rural,In-Store,Tuesday,May,Low Stock,186.34,1
295,Shoe,Equipment,13.47,0.49,Buy1Get1,165,Spring,25,Male,City,TV,Saturday,January,Low Stock,180.4,1
296,Shorts,Equipment,259.47,0.32,Buy1Get1,217,Spring,41,Male,Suburban,TV,Saturday,December,Out of Stock,224.23,0
297,Hat,Equipment,190.7,0.41,None,65,Fall,52,Female,Rural,In-Store,Friday,March,Out of Stock,40.42,1
298,Bag,Equipment,11.5,0.38,Clearance,223,Spring,35,Male,Suburban,In-Store,Thursday,August,Low Stock,204.01,0
299,Shoe,Apparel,69.07,0.49,20%Off,311,Summer,54,Male,Rural,Online,Friday,November,Out of Stock,204.89,0
300,Gloves,Equipment,154.94,0.02,20%Off,112,Winter,44,Male,Rural,In-Store,Thursday,November,In Stock,128.74,0
301,Shirt,Apparel,115.56,0.39,20%Off,378,Summer,35,Female,Suburban,TV,Tuesday,February,Low Stock,203.69,1
302,Ball,Apparel,193.39,0.4,Buy1Get1,269,Summer,49,Female,Rural,Email,Sunday,December,Out of Stock,287.34,1
303,Hat,Apparel,24.59,0.44,Buy1Get1,268,Fall,55,Male,Rural,Email,Monday,February,Low Stock,61.5,1
304,Hat,Footwear,92.5,0.1,None,56,Fall,23,Male,Suburban,Social Media,Tuesday,July,In Stock,272.47,1
305,Shoe,Accessories,29.66,0.28,Clearance,263,Summer,30,Female,Suburban,Social Media,Tuesday,June,Low Stock,155.46,1
306,Shorts,Apparel,293.84,0.05,Clearance,419,Spring,34,Male,Rural,In-Store,Friday,December,Out of Stock,142.19,1
307,Shorts,Accessories,208.01,0.33,Clearance,140,Fall,36,Male,City,Social Media,Wednesday,October,Out of Stock,291.35,0
308,Shirt,Footwear,59.11,0.48,Clearance,308,Winter,46,Female,City,Email,Tuesday,May,Out of Stock,126.39,1
309,Shorts,Accessories,46.84,0.25,None,453,Summer,25,Male,City,Online,Wednesday,April,In Stock,122.05,1
310,Shorts,Footwear,14.44,0.33,Clearance,73,Fall,29,Female,Rural,Social Media,Tuesday,October,Low Stock,21.48,1
311,Bag,Footwear,112.49,0.49,20%Off,63,Spring,46,Male,Suburban,In-Store,Thursday,January,Out of Stock,166.79,1
312,Hat,Footwear,75.99,0.17,None,72,Summer,35,Male,Rural,Online,Wednesday,September,Low Stock,90.2,0
313,Shoe,Apparel,237.45,0.03,SeasonalSale,87,Summer,30,Male,City,Email,Wednesday,April,Low Stock,211.76,0
314,Shorts,Footwear,269.38,0.21,SeasonalSale,412,Spring,23,Male,Suburban,Online,Saturday,March,Low Stock,75.36,1
315,Ball,Accessories,66.37,0.14,SeasonalSale,41,Spring,37,Female,City,Online,Tuesday,May,Low Stock,125.12,1
316,Shorts,Apparel,109.43,0.27,None,196,Spring,64,Male,City,Email,Thursday,September,In Stock,289.81,0
317,Ball,Footwear,251.24,0.32,None,303,Fall,63,Female,City,Social Media,Thursday,May,Low Stock,154.38,1
318,Shirt,Apparel,180.82,0.38,Buy1Get1,342,Winter,39,Male,City,TV,Saturday,September,Low Stock,106.75,1
319,Shorts,Apparel,183.31,0.14,Clearance,194,Spring,33,Female,Suburban,In-Store,Wednesday,June,Low Stock,172.71,0
320,Hat,Accessories,36.37,0.28,SeasonalSale,462,Spring,46,Female,City,Email,Sunday,March,Out of Stock,18.33,1
321,Shorts,Apparel,253.53,0.46,20%Off,267,Winter,30,Male,Suburban,Email,Sunday,December,Low Stock,260.36,1
322,Shorts,Equipment,252.78,0.37,None,423,Spring,50,Female,Suburban,Social Media,Saturday,December,Low Stock,219.91,1
323,Hat,Footwear,67.56,0.22,Buy1Get1,335,Fall,62,Female,City,Social Media,Sunday,August,In Stock,192.21,1
324,Bag,Apparel,55.96,0.09,Buy1Get1,413,Winter,27,Female,Rural,In-Store,Sunday,December,Low Stock,184.66,0
325,Shoe,Apparel,15.47,0.21,SeasonalSale,10,Summer,30,Male,City,In-Store,Wednesday,October,In Stock,20.27,0
326,Hat,Accessories,100.66,0.42,20%Off,128,Summer,52,Female,City,Email,Sunday,June,Low Stock,203.43,1
327,Hat,Accessories,81.41,0.13,SeasonalSale,262,Winter,26,Female,Suburban,Social Media,Monday,September,In Stock,108.96,0
328,Gloves,Accessories,256.68,0.37,None,439,Spring,55,Female,Suburban,Social Media,Wednesday,January,Low Stock,262.28,0
329,Shoe,Equipment,118.47,0.41,None,331,Winter,20,Male,Suburban,In-Store,Monday,March,Low Stock,202.82,0
330,Ball,Equipment,134.43,0.2,Buy1Get1,108,Fall,26,Female,City,TV,Tuesday,February,Low Stock,105.8,0
331,Shorts,Apparel,227.74,0.42,Buy1Get1,484,Summer,34,Female,City,Online,Friday,June,In Stock,241.76,1
332,Gloves,Footwear,75.03,0.23,Clearance,375,Summer,32,Male,Suburban,In-Store,Tuesday,March,Out of Stock,91.9,1
333,Gloves,Accessories,146.5,0.15,Buy1Get1,385,Spring,63,Female,Suburban,In-Store,Friday,November,In Stock,169.19,0
334,Bag,Footwear,79.12,0.06,SeasonalSale,117,Winter,58,Male,City,In-Store,Tuesday,September,Out of Stock,266.42,0
335,Bag,Equipment,272.54,0.41,Buy1Get1,437,Spring,49,Male,City,In-Store,Monday,February,In Stock,91.77,0
336,Shorts,Equipment,168.54,0.34,Buy1Get1,288,Spring,28,Male,Rural,TV,Friday,April,In Stock,188.98,1
337,Shirt,Equipment,282.63,0.08,None,416,Fall,61,Male,Rural,TV,Tuesday,February,Low Stock,17.39,1
338,Shorts,Equipment,77.61,0.42,SeasonalSale,160,Summer,25,Female,City,In-Store,Sunday,July,Low Stock,49.91,0
339,Hat,Accessories,214.8,0.5,20%Off,316,Spring,39,Female,Rural,In-Store,Saturday,July,Low Stock,269.94,1
340,Gloves,Footwear,242.45,0.24,20%Off,270,Winter,45,Male,Suburban,In-Store,Saturday,January,Low Stock,96.53,1
341,Bag,Footwear,217.95,0.21,Buy1Get1,52,Winter,40,Female,Suburban,Online,Friday,February,Out of Stock,59.17,1
342,Shorts,Accessories,96.59,0.07,Buy1Get1,358,Summer,46,Male,Suburban,Online,Saturday,June,In Stock,274.71,0
343,Shoe,Accessories,69.52,0.34,Clearance,88,Summer,37,Female,Rural,Email,Tuesday,November,Low Stock,295.78,0
344,Shirt,Accessories,128.23,0.05,Buy1Get1,215,Winter,41,Male,Rural,In-Store,Thursday,March,Out of Stock,95.5,0
345,Shorts,Equipment,197.94,0.33,SeasonalSale,260,Spring,42,Female,City,Social Media,Tuesday,February,In Stock,181.72,1
346,Shoe,Equipment,187.2,0.07,SeasonalSale,451,Summer,41,Female,Rural,TV,Tuesday,April,Out of Stock,165.03,0
347,Shirt,Accessories,209.73,0.44,None,145,Fall,40,Male,Rural,In-Store,Tuesday,March,Low Stock,145.77,1
348,Ball,Footwear,207.0,0.01,Clearance,125,Fall,64,Female,Rural,Online,Friday,February,In Stock,47.3,0
349,Shorts,Accessories,25.41,0.46,Clearance,41,Winter,31,Male,Suburban,TV,Friday,March,Out of Stock,254.25,0
350,Gloves,Equipment,43.76,0.15,Clearance,81,Winter,56,Male,Suburban,In-Store,Thursday,October,In Stock,78.65,1
351,Bag,Equipment,234.01,0.22,Clearance,338,Summer,37,Female,City,Email,Saturday,July,In Stock,172.29,1
352,Shorts,Accessories,194.28,0.43,Buy1Get1,399,Fall,38,Male,City,Email,Thursday,February,Low Stock,43.56,0
353,Ball,Equipment,289.43,0.27,None,6,Spring,57,Female,Rural,Email,Saturday,November,In Stock,35.51,0
354,Shoe,Accessories,286.29,0.15,None,483,Summer,40,Male,Suburban,Social Media,Sunday,June,In Stock,97.43,1
355,Ball,Equipment,220.34,0.08,20%Off,285,Spring,42,Male,Rural,Online,Sunday,September,In Stock,178.55,1
356,Ball,Apparel,192.6,0.01,Clearance,290,Spring,28,Female,Rural,Social Media,Thursday,May,Low Stock,262.91,1
357,Gloves,Footwear,271.22,0.15,SeasonalSale,319,Spring,56,Female,City,Online,Wednesday,May,In Stock,143.07,0
358,Ball,Accessories,186.01,0.48,20%Off,25,Summer,40,Female,Rural,Email,Monday,April,Out of Stock,296.1,0
359,Ball,Apparel,12.57,0.17,Buy1Get1,228,Summer,50,Male,City,TV,Monday,February,Low Stock,298.0,0
360,Hat,Footwear,267.91,0.47,Buy1Get1,199,Summer,33,Male,City,Social Media,Thursday,April,Out of Stock,299.26,0
361,Gloves,Equipment,181.58,0.39,Buy1Get1,43,Summer,28,Female,Suburban,Social Media,Friday,February,In Stock,166.1,1
362,Ball,Equipment,269.64,0.07,20%Off,216,Fall,26,Female,Suburban,Online,Friday,December,In Stock,22.29,1
363,Bag,Footwear,162.92,0.15,None,391,Spring,43,Female,City,TV,Sunday,August,Out of Stock,86.83,1
364,Bag,Accessories,109.26,0.27,Buy1Get1,417,Winter,45,Female,Suburban,TV,Monday,March,In Stock,234.88,0
365,Hat,Apparel,258.33,0.37,None,394,Fall,28,Female,City,Email,Monday,March,Low Stock,216.1,1
366,Gloves,Equipment,96.04,0.48,Clearance,454,Winter,23,Female,City,Social Media,Wednesday,November,Low Stock,254.54,0
367,Shoe,Apparel,224.87,0.39,SeasonalSale,55,Fall,39,Female,Suburban,Online,Sunday,December,Low Stock,144.94,1
368,Bag,Footwear,80.4,0.13,None,99,Spring,21,Male,City,In-Store,Saturday,May,In Stock,222.91,0
369,Shoe,Apparel,95.76,0.01,SeasonalSale,163,Summer,51,Female,City,In-Store,Thursday,December,Low Stock,60.61,1
370,Shoe,Footwear,31.85,0.4,20%Off,290,Fall,52,Male,Suburban,Email,Thursday,March,Out of Stock,173.67,0
371,Shoe,Footwear,279.44,0.35,None,464,Spring,32,Female,City,Email,Monday,March,Low Stock,284.84,1
372,Gloves,Accessories,89.18,0.17,Clearance,238,Summer,57,Male,City,TV,Wednesday,October,Out of Stock,126.66,1
373,Hat,Equipment,113.88,0.2,None,262,Summer,21,Female,City,TV,Friday,October,Out of Stock,27.43,1
374,Shoe,Equipment,240.7,0.23,SeasonalSale,219,Spring,45,Male,Suburban,In-Store,Sunday,August,In Stock,84.3,0
375,Hat,Equipment,255.38,0.04,Buy1Get1,186,Fall,24,Male,Suburban,Online,Monday,November,Low Stock,204.56,1
376,Shoe,Apparel,204.42,0.12,Buy1Get1,348,Summer,36,Male,City,In-Store,Tuesday,September,Low Stock,254.41,1
377,Ball,Apparel,197.56,0.07,SeasonalSale,225,Winter,30,Male,Suburban,TV,Tuesday,October,Out of Stock,194.14,1
378,Shorts,Accessories,72.19,0.45,Buy1Get1,220,Winter,46,Male,City,Social Media,Thursday,November,In Stock,132.6,1
379,Ball,Accessories,288.78,0.17,None,243,Winter,48,Male,Suburban,TV,Tuesday,September,Low Stock,217.64,0
380,Shoe,Equipment,136.11,0.01,20%Off,76,Spring,21,Female,Suburban,In-Store,Monday,April,In Stock,44.27,0
381,Ball,Footwear,78.32,0.32,SeasonalSale,336,Fall,28,Female,City,TV,Monday,September,Low Stock,65.3,0
382,Ball,Equipment,96.32,0.16,20%Off,378,Winter,63,Male,City,TV,Tuesday,September,In Stock,259.3,0
383,Shorts,Apparel,223.55,0.37,SeasonalSale,45,Summer,59,Female,City,Online,Wednesday,July,Out of Stock,226.29,0
384,Gloves,Equipment,51.15,0.3,SeasonalSale,97,Summer,33,Male,City,Online,Tuesday,October,Low Stock,198.32,0
385,Hat,Accessories,97.85,0.18,Buy1Get1,226,Fall,40,Male,City,TV,Sunday,May,Out of Stock,60.44,1
386,Shoe,Equipment,38.62,0.21,20%Off,15,Fall,58,Female,Suburban,In-Store,Wednesday,March,Low Stock,82.78,1
387,Shirt,Equipment,143.87,0.41,None,131,Spring,53,Female,City,In-Store,Thursday,March,In Stock,145.77,1
388,Hat,Apparel,255.5,0.46,20%Off,456,Summer,60,Female,Suburban,TV,Monday,October,Low Stock,239.18,1
389,Hat,Accessories,264.54,0.16,Buy1Get1,55,Spring,33,Male,City,TV,Sunday,November,In Stock,46.05,1
390,Shirt,Accessories,36.8,0.33,None,2,Summer,51,Female,Rural,Online,Thursday,July,In Stock,238.1,1
391,Bag,Footwear,111.61,0.44,None,383,Fall,19,Male,City,TV,Thursday,July,Low Stock,35.08,0
392,Gloves,Apparel,75.92,0.09,None,150,Summer,30,Male,City,Email,Monday,March,Out of Stock,157.5,1
393,Shirt,Apparel,71.42,0.27,Clearance,233,Winter,63,Female,City,Email,Wednesday,October,In Stock,52.2,1
394,Hat,Apparel,14.96,0.05,SeasonalSale,496,Summer,26,Female,Rural,TV,Sunday,November,Out of Stock,178.83,1
395,Shirt,Apparel,82.77,0.25,None,70,Summer,63,Female,Rural,TV,Sunday,August,Low Stock,152.69,1
396,Shorts,Accessories,142.46,0.39,None,257,Spring,26,Male,City,In-Store,Monday,November,Low Stock,282.95,1
397,Shoe,Footwear,219.72,0.21,Clearance,336,Fall,23,Female,City,In-Store,Sunday,April,In Stock,39.46,1
398,Gloves,Accessories,16.57,0.25,20%Off,80,Spring,24,Male,Suburban,TV,Friday,October,Low Stock,130.84,0
399,Ball,Apparel,207.41,0.38,None,314,Spring,34,Female,City,Social Media,Sunday,March,Out of Stock,52.61,0
400,Shorts,Equipment,134.98,0.06,20%Off,215,Winter,25,Male,Rural,Email,Sunday,September,In Stock,86.92,1
401,Shorts,Apparel,94.34,0.09,None,121,Winter,42,Male,Rural,Online,Monday,February,In Stock,151.59,0
402,Shorts,Apparel,218.59,0.23,None,8,Fall,25,Female,Rural,Social Media,Wednesday,August,In Stock,236.91,0
403,Ball,Footwear,166.09,0.3,20%Off,278,Spring,25,Male,Suburban,TV,Friday,December,Out of Stock,281.07,1
404,Ball,Accessories,13.23,0.02,None,381,Summer,61,Female,Suburban,In-Store,Saturday,May,Out of Stock,152.82,0
405,Hat,Footwear,207.9,0.19,Buy1Get1,336,Spring,24,Male,Suburban,Social Media,Monday,June,Low Stock,290.77,1
406,Gloves,Equipment,80.91,0.01,None,474,Spring,33,Male,Suburban,TV,Friday,August,In Stock,48.94,1
407,Hat,Apparel,278.99,0.19,20%Off,449,Spring,27,Female,Rural,In-Store,Saturday,July,Out of Stock,13.22,1
408,Ball,Accessories,160.47,0.47,20%Off,472,Winter,24,Female,Rural,Online,Wednesday,March,In Stock,97.78,1
409,Bag,Apparel,210.09,0.38,SeasonalSale,184,Fall,59,Female,Suburban,Online,Sunday,January,Low Stock,16.38,0
410,Shorts,Footwear,68.94,0.21,20%Off,215,Winter,62,Female,City,TV,Friday,December,Low Stock,282.87,1
411,Shoe,Footwear,46.3,0.21,Clearance,158,Winter,41,Female,City,Email,Tuesday,October,Out of Stock,292.77,1
412,Hat,Accessories,284.89,0.38,Clearance,221,Spring,22,Female,Rural,Social Media,Tuesday,September,In Stock,158.9,1
413,Ball,Equipment,69.39,0.28,20%Off,354,Spring,32,Female,Suburban,In-Store,Wednesday,October,Out of Stock,203.05,1
414,Ball,Equipment,127.97,0.05,None,357,Fall,62,Male,City,In-Store,Sunday,September,Out of Stock,103.76,0
415,Bag,Footwear,76.34,0.34,None,131,Summer,28,Female,Suburban,Online,Tuesday,November,Low Stock,254.48,0
416,Gloves,Apparel,229.14,0.15,Clearance,254,Summer,60,Female,City,Online,Thursday,May,Low Stock,232.67,0
417,Bag,Accessories,129.32,0.04,20%Off,207,Spring,52,Male,City,TV,Monday,February,Out of Stock,201.64,1
